id, orig-N, orig-E, orig-time, basic-N, basic-E, basic-time, known-N, known-E, known-time, all_dom-N, all_dom-E, all_dom-time, fast_dom-N, fast_dom-E, fast_dom-time, dom1-N, dom1-E, dom1-time, dom2-N, dom2-E, dom2-time, dom3-N, dom3-E, dom3-time, dom4-N, dom4-E, dom4-time, dom5-N, dom5-E, dom5-time, dom_nca-N, dom_nca-E, dom_nca-time, dom_nca_full-N, dom_nca_full-E, dom_nca_full-time, dom_mixed-N, dom_mixed-E, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-E, dom_mixed_full-time
h_054, 14882, 67834, 0.00, 13640, 65884, 0.01, 3732, 13600, 0.03, 3732, 13600, 0.25, 3732, 13600, 0.29, 3732, 13600, 0.31, 3732, 13600, 0.34, 3732, 13600, 0.36, 3732, 13600, 0.39, 3732, 13600, 0.52, 3732, 13600, 0.55, 3732, 13600, 0.63, 3732, 13600, 0.66, 3732, 13600, 0.70
h_055, 15268, 74339, 0.00, 14802, 73681, 0.01, 2647, 9718, 0.04, 2647, 9718, 0.19, 2647, 9718, 0.22, 2647, 9718, 0.25, 2647, 9718, 0.28, 2647, 9718, 0.31, 2647, 9718, 0.35, 2647, 9718, 0.46, 2647, 9718, 0.49, 2647, 9718, 0.56, 2647, 9718, 0.58, 2647, 9718, 0.62
h_056, 8185, 82550, 0.00, 5999, 56593, 0.01, 1943, 10996, 0.11, 1144, 4078, 0.32, 1144, 4082, 0.53, 1317, 5193, 0.70, 1188, 4427, 0.86, 1549, 7170, 1.01, 1549, 7170, 1.18, 1149, 4192, 1.31, 1943, 10987, 1.43, 1914, 10657, 1.54, 1867, 10413, 1.66, 1859, 10295, 1.77
h_057, 8170, 83083, 0.00, 6168, 61851, 0.01, 2070, 12087, 0.10, 1182, 4542, 0.36, 1203, 4704, 0.56, 1341, 5887, 0.70, 1274, 5100, 0.85, 1641, 7451, 1.05, 1645, 7460, 1.24, 1209, 4734, 1.36, 2068, 12064, 1.46, 2046, 11899, 1.57, 2016, 11638, 1.68, 1987, 11489, 1.80
h_058, 8185, 92304, 0.00, 7772, 89638, 0.01, 7581, 81402, 0.20, 7473, 78041, 2.93, 7503, 79792, 3.75, 7559, 80980, 4.05, 7539, 80390, 4.38, 7532, 80269, 4.69, 7534, 80474, 5.10, 7497, 79998, 5.59, 7581, 81327, 5.88, 7568, 79837, 6.52, 7578, 81335, 6.83, 7580, 81392, 7.19
h_059, 7115, 103689, 0.00, 1109, 35582, 0.02, 1067, 32357, 0.05, 1065, 32162, 3.04, 1066, 32267, 3.13, 1067, 32357, 3.17, 1066, 32269, 3.22, 1066, 32269, 3.27, 1067, 32357, 3.31, 1067, 32357, 3.54, 1067, 32355, 3.63, 1066, 32250, 5.94, 1067, 32357, 5.98, 1067, 32357, 6.32
h_060, 8190, 110532, 0.00, 6408, 85910, 0.01, 4080, 36777, 0.28, 2408, 14238, 2.07, 2619, 17234, 3.44, 3287, 24806, 4.07, 3126, 21917, 4.76, 3015, 21311, 5.52, 2926, 20280, 6.31, 2476, 16109, 6.85, 3966, 35571, 7.27, 3702, 30034, 7.65, 3949, 35426, 8.02, 3679, 32200, 8.44
h_061, 8183, 112798, 0.00, 6468, 87485, 0.01, 4174, 38212, 0.33, 2495, 14569, 2.34, 2664, 16883, 3.97, 3405, 25954, 4.75, 3051, 21093, 5.67, 3046, 21338, 6.60, 2900, 20012, 7.47, 2542, 15712, 7.94, 4155, 37588, 8.29, 3664, 29506, 8.70, 4084, 37035, 9.10, 3741, 32025, 9.56
h_062, 16309, 104900, 0.00, 13666, 93253, 0.01, 8524, 46712, 0.23, 6560, 29814, 1.21, 6564, 29869, 2.07, 7027, 33300, 2.49, 6754, 31210, 2.94, 7971, 41843, 3.33, 7970, 41835, 3.75, 6605, 30226, 4.17, 8524, 46660, 4.41, 8499, 46413, 4.67, 8402, 45802, 4.99, 8378, 45667, 5.30
h_063, 36682, 88328, 0.00, 5041, 28001, 0.02, 5041, 27997, 0.04, 5041, 27997, 0.48, 5041, 27997, 0.52, 5041, 27997, 0.54, 5041, 27997, 0.55, 5041, 27997, 0.57, 5041, 27997, 0.59, 5041, 27997, 0.84, 5041, 27997, 0.87, 5041, 27997, 1.01, 5041, 27997, 1.03, 5041, 27997, 1.08
h_064, 23131, 107151, 0.00, 21567, 104678, 0.02, 5371, 19656, 0.06, 5371, 19656, 0.41, 5371, 19656, 0.48, 5371, 19656, 0.53, 5371, 19656, 0.57, 5371, 19656, 0.61, 5371, 19656, 0.66, 5371, 19656, 0.88, 5371, 19656, 0.93, 5371, 19656, 1.08, 5371, 19656, 1.13, 5371, 19656, 1.20
h_066, 16357, 119886, 0.00, 15159, 114493, 0.02, 11023, 70020, 0.25, 8242, 40788, 1.25, 8242, 40793, 2.13, 8522, 43474, 2.64, 8354, 41887, 3.18, 10686, 66215, 3.55, 10686, 66215, 3.94, 8296, 41379, 4.42, 11021, 69990, 4.70, 11021, 69985, 4.97, 10942, 69181, 5.28, 10929, 69092, 5.61
h_067, 8191, 138733, 0.00, 7974, 135505, 0.01, 7622, 110477, 0.35, 6827, 76464, 6.75, 7002, 85833, 10.21, 7403, 100617, 11.13, 7236, 93594, 12.36, 7191, 91611, 14.13, 7139, 90502, 15.76, 6895, 83388, 16.61, 7601, 109597, 17.11, 7563, 100747, 17.69, 7609, 110019, 18.17, 7556, 108576, 21.52
h_068, 25678, 121390, 0.00, 24284, 119261, 0.02, 5397, 19780, 0.06, 5397, 19780, 0.44, 5397, 19780, 0.50, 5397, 19780, 0.55, 5397, 19780, 0.59, 5397, 19780, 0.64, 5397, 19780, 0.69, 5397, 19780, 0.89, 5397, 19780, 0.94, 5397, 19780, 1.07, 5397, 19780, 1.12, 5397, 19780, 1.19
h_069, 8187, 156904, 0.00, 8118, 156328, 0.01, 8033, 143696, 0.22, 7917, 138586, 2.56, 7923, 139958, 4.02, 7977, 142018, 4.49, 7942, 140975, 5.03, 7972, 141944, 5.45, 7983, 142409, 5.87, 7932, 140881, 6.46, 8025, 142999, 6.93, 8014, 141595, 7.52, 8026, 143477, 7.83, 8028, 143549, 8.23
h_071, 8192, 168714, 0.00, 8185, 168612, 0.01, 8131, 143821, 0.20, 6846, 85142, 3.33, 6886, 86866, 5.83, 7238, 99721, 7.00, 6996, 90954, 8.17, 7473, 108890, 9.25, 7462, 108754, 10.47, 6905, 88236, 11.15, 8131, 143423, 11.53, 8117, 140761, 11.80, 8109, 142654, 12.15, 8119, 142571, 12.55
h_072, 32078, 149020, 0.00, 29907, 145557, 0.03, 7308, 26795, 0.10, 7308, 26795, 0.69, 7308, 26795, 0.77, 7308, 26795, 0.83, 7308, 26795, 0.88, 7308, 26795, 0.95, 7308, 26795, 1.01, 7308, 26795, 1.31, 7308, 26795, 1.38, 7308, 26795, 1.57, 7308, 26795, 1.63, 7308, 26795, 1.72
h_073, 16362, 166938, 0.00, 14889, 158137, 0.02, 14486, 145950, 0.37, 14201, 141104, 9.36, 14341, 143768, 11.62, 14454, 145405, 12.18, 14412, 144604, 12.91, 14375, 144323, 13.82, 14360, 144402, 14.75, 14341, 144041, 16.34, 14484, 145807, 16.95, 14405, 143647, 18.54, 14482, 145928, 18.98, 14479, 145857, 19.92
h_074, 16370, 169955, 0.00, 14826, 156883, 0.02, 10383, 85143, 0.60, 6802, 40000, 3.79, 6988, 41743, 6.34, 8232, 54793, 7.57, 7542, 47038, 8.82, 8666, 59740, 10.26, 8609, 59028, 11.56, 6964, 41890, 12.53, 10349, 84580, 13.25, 10255, 82444, 13.93, 10091, 82092, 14.67, 9997, 80867, 15.50
h_075, 34978, 169522, 0.00, 33733, 167746, 0.03, 6272, 22917, 0.10, 6272, 22917, 0.52, 6272, 22917, 0.60, 6272, 22917, 0.66, 6272, 22917, 0.72, 6272, 22917, 0.79, 6272, 22917, 0.86, 6272, 22917, 1.13, 6272, 22917, 1.21, 6272, 22917, 1.38, 6272, 22917, 1.45, 6272, 22917, 1.54
h_076, 36705, 170621, 0.00, 34231, 166748, 0.03, 8543, 31076, 0.10, 8543, 31076, 0.67, 8543, 31076, 0.77, 8543, 31076, 0.83, 8543, 31076, 0.90, 8543, 31076, 0.97, 8543, 31076, 1.04, 8543, 31076, 1.38, 8543, 31076, 1.47, 8543, 31076, 1.70, 8543, 31076, 1.77, 8543, 31076, 1.88
h_077, 62586, 147892, 0.00, 8094, 44445, 0.03, 8083, 44392, 0.09, 8083, 44392, 0.86, 8083, 44392, 0.95, 8083, 44392, 1.01, 8083, 44392, 1.07, 8083, 44392, 1.14, 8083, 44392, 1.21, 8083, 44392, 1.64, 8083, 44392, 1.72, 8083, 44392, 1.99, 8083, 44392, 2.05, 8083, 44392, 2.17
h_078, 8191, 204075, 0.00, 8180, 203963, 0.01, 8175, 199081, 0.19, 8160, 198079, 2.40, 8168, 198713, 2.99, 8173, 198971, 3.21, 8169, 198806, 3.52, 8169, 198774, 3.87, 8165, 198688, 4.41, 8163, 198595, 5.03, 8175, 199074, 5.31, 8171, 198547, 6.24, 8175, 199081, 6.43, 8175, 199081, 6.69
h_079, 16382, 216334, 0.00, 16017, 213524, 0.02, 15858, 198257, 0.38, 15653, 192515, 8.65, 15717, 195516, 11.10, 15816, 197534, 11.68, 15768, 196397, 12.40, 15753, 196202, 13.36, 15755, 196503, 14.30, 15722, 195920, 15.24, 15849, 198081, 15.92, 15800, 195374, 17.32, 15856, 198236, 17.77, 15845, 198081, 18.58
h_081, 32662, 224254, 0.00, 23947, 141586, 0.38, 23924, 141492, 0.69, 23889, 141202, 1.16, 23890, 141266, 1.54, 23905, 141334, 1.87, 23925, 141442, 2.23, 23856, 141048, 2.54, 23883, 141162, 2.87, 23933, 141504, 3.27, 23901, 141292, 3.58, 23898, 141274, 3.92, 23903, 141302, 4.23, 23892, 141260, 4.75
h_082, 48665, 222764, 0.00, 44735, 216441, 0.05, 11877, 43419, 0.13, 11877, 43419, 0.98, 11877, 43419, 1.11, 11877, 43419, 1.20, 11877, 43419, 1.29, 11877, 43419, 1.39, 11877, 43419, 1.49, 11877, 43419, 1.98, 11877, 43419, 2.09, 11877, 43419, 2.41, 11877, 43419, 2.50, 11877, 43419, 2.68
h_083, 32735, 256256, 0.00, 30893, 247080, 0.04, 24661, 164765, 0.50, 19872, 108095, 3.14, 19876, 108147, 5.33, 20431, 114291, 6.43, 20067, 110010, 7.54, 23992, 155750, 8.52, 23972, 155628, 9.43, 19975, 109200, 10.46, 24656, 164685, 10.96, 24650, 164594, 11.50, 24574, 163833, 12.13, 24580, 163886, 12.73
h_084, 16383, 273584, 0.00, 14952, 243441, 0.02, 10832, 114331, 0.88, 6505, 42475, 7.40, 6897, 47334, 12.73, 8792, 73779, 14.98, 7812, 58022, 17.78, 8446, 65888, 20.50, 8384, 65076, 23.23, 6732, 46190, 24.72, 10733, 111265, 25.89, 10410, 100544, 27.06, 10601, 108881, 28.22, 10228, 102226, 29.63
h_085, 16384, 283794, 0.00, 16363, 283600, 0.02, 16306, 253838, 0.41, 16009, 239064, 4.48, 16023, 243929, 6.88, 16133, 248271, 7.74, 16050, 245740, 8.66, 16182, 249750, 9.47, 16163, 249258, 10.29, 16011, 244602, 11.30, 16306, 252982, 12.13, 16295, 248064, 12.67, 16306, 253573, 13.28, 16299, 253431, 14.00
h_086, 8192, 295951, 0.00, 8173, 295758, 0.01, 8173, 294698, 0.16, 8171, 294479, 34.60, 8171, 294611, 35.10, 8173, 294698, 35.26, 8171, 294613, 35.52, 8171, 294613, 35.82, 8171, 294613, 36.11, 8171, 294613, 36.72, 8173, 294696, 37.06, 8173, 294566, 46.26, 8173, 294698, 46.42, 8173, 294698, 58.71
h_087, 58960, 269439, 0.00, 54119, 261749, 0.05, 14650, 53593, 0.16, 14650, 53593, 1.29, 14650, 53593, 1.45, 14650, 53593, 1.56, 14650, 53593, 1.68, 14650, 53593, 1.81, 14650, 53593, 1.94, 14650, 53593, 2.60, 14650, 53593, 2.74, 14650, 53593, 3.17, 14650, 53593, 3.28, 14650, 53593, 3.47
h_088, 60892, 286474, 0.00, 57367, 281017, 0.05, 12900, 47422, 0.17, 12900, 47422, 1.31, 12900, 47422, 1.49, 12900, 47422, 1.61, 12900, 47422, 1.73, 12900, 47422, 1.85, 12900, 47422, 1.98, 12900, 47422, 2.63, 12900, 47422, 2.78, 12900, 47422, 3.19, 12900, 47422, 3.31, 12900, 47422, 3.51
h_089, 8192, 358201, 0.00, 8192, 358201, 0.01, 8192, 351705, 0.24, 8191, 351194, 9.17, 8191, 351643, 9.99, 8192, 351705, 10.24, 8192, 351705, 10.49, 8191, 351646, 10.88, 8191, 351646, 11.26, 8191, 351646, 12.00, 8192, 351704, 12.35, 8192, 351256, 17.73, 8192, 351703, 18.08, 8192, 351705, 19.23
h_090, 16382, 353824, 0.00, 16220, 352445, 0.02, 16197, 349054, 0.41, 16179, 348277, 4.81, 16179, 348541, 6.43, 16189, 348796, 7.12, 16185, 348705, 7.87, 16184, 348771, 8.66, 16189, 348903, 9.31, 16184, 348681, 10.47, 16197, 349042, 11.12, 16197, 348782, 12.71, 16194, 349018, 13.34, 16197, 349054, 13.97
h_091, 16384, 354031, 0.00, 16220, 352560, 0.03, 16200, 349181, 0.34, 16196, 348692, 3.80, 16196, 349039, 4.86, 16199, 349143, 5.26, 16198, 349099, 5.65, 16197, 349085, 6.15, 16197, 349085, 6.63, 16196, 349047, 7.41, 16200, 349173, 7.93, 16200, 348827, 9.34, 16200, 349181, 9.67, 16200, 349176, 10.41
h_092, 63674, 306833, 0.00, 61115, 302870, 0.06, 11959, 43682, 0.17, 11959, 43682, 1.09, 11959, 43682, 1.27, 11959, 43682, 1.39, 11959, 43682, 1.51, 11959, 43682, 1.66, 11959, 43682, 1.82, 11959, 43682, 2.40, 11959, 43682, 2.55, 11959, 43682, 2.90, 11959, 43682, 3.03, 11959, 43682, 3.21
h_093, 32748, 363878, 0.00, 31835, 357988, 0.04, 30418, 296031, 0.70, 29423, 271969, 9.29, 29537, 278550, 13.64, 29845, 285387, 15.10, 29681, 282631, 16.61, 30169, 291747, 17.92, 30034, 289737, 19.34, 29455, 279362, 21.18, 30345, 293315, 22.61, 30223, 286516, 23.81, 30388, 295560, 24.85, 30360, 295082, 25.98
h_094, 68946, 335845, 0.00, 66705, 332553, 0.06, 12115, 44357, 0.19, 12115, 44357, 1.12, 12115, 44357, 1.30, 12115, 44357, 1.43, 12115, 44357, 1.56, 12115, 44357, 1.69, 12115, 44357, 1.83, 12115, 44357, 2.42, 12115, 44357, 2.57, 12115, 44357, 2.95, 12115, 44357, 3.09, 12115, 44357, 3.29
h_095, 32759, 409363, 0.00, 32465, 407264, 0.04, 31815, 361814, 0.34, 31064, 345459, 2.28, 31064, 345467, 3.82, 31087, 345929, 4.59, 31073, 345630, 5.37, 31777, 361007, 5.83, 31770, 360953, 6.34, 31059, 345488, 7.37, 31815, 361784, 7.77, 31815, 361780, 8.21, 31812, 361738, 8.62, 31812, 361738, 9.06
h_096, 34546, 421534, 0.00, 2559, 27350, 0.12, 0, 0, 0.13, 0, 0, 0.13, 0, 0, 0.14, 0, 0, 0.15, 0, 0, 0.15, 0, 0, 0.16, 0, 0, 0.17, 0, 0, 0.17, 0, 0, 0.18, 0, 0, 0.18, 0, 0, 0.19, 0, 0, 0.20
h_097, 16381, 458925, 0.00, 16051, 455835, 0.03, 16031, 454823, 0.38, 16026, 454615, 5.58, 16026, 454675, 6.41, 16029, 454790, 6.90, 16028, 454708, 7.42, 16028, 454708, 8.00, 16029, 454730, 8.60, 16029, 454730, 9.60, 16031, 454823, 10.06, 16031, 454763, 11.53, 16031, 454823, 11.89, 16031, 454823, 13.63
h_098, 32766, 503494, 0.00, 32475, 501156, 0.04, 32294, 470278, 1.02, 32106, 461601, 15.06, 32154, 466546, 19.73, 32238, 469100, 21.59, 32191, 467586, 23.45, 32192, 467580, 25.41, 32196, 468012, 27.37, 32152, 467121, 29.81, 32292, 470026, 31.43, 32265, 465469, 34.75, 32294, 470244, 35.92, 32283, 470131, 37.64
h_099, 97898, 447979, 0.00, 89898, 435171, 0.10, 23963, 88122, 0.30, 23963, 88122, 2.29, 23963, 88122, 2.57, 23963, 88122, 2.77, 23963, 88122, 2.96, 23963, 88122, 3.19, 23963, 88122, 3.43, 23963, 88122, 4.62, 23963, 88122, 4.88, 23963, 88122, 5.62, 23963, 88122, 5.82, 23963, 88122, 6.15
h_100, 75879, 508837, 0.00, 3882, 41339, 0.10, 690, 5803, 0.14, 535, 3728, 132.03, 537, 3950, 132.10, 558, 4377, 132.17, 542, 4022, 132.23, 640, 5033, 132.28, 656, 5096, 154.64, 538, 3985, 183.70, 689, 5754, 183.75, 675, 5275, 206.29, 687, 5791, 206.34, 685, 5636, 357.55
h_101, 65531, 618237, 0.00, 64757, 613941, 0.07, 59136, 508459, 0.82, 46916, 316924, 6.42, 46917, 316948, 11.53, 47228, 321325, 14.79, 46976, 317899, 18.06, 58619, 499486, 19.75, 58618, 499468, 21.44, 46930, 317501, 23.99, 59136, 508459, 24.77, 59136, 508459, 25.56, 59104, 507838, 26.56, 59104, 507834, 27.78
h_102, 265009, 418956, 0.00, 3, 6, 0.41, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42, 0, 0, 0.42
h_104, 65499, 640429, 0.00, 64203, 632581, 0.07, 61310, 547514, 0.75, 58551, 497289, 5.16, 58551, 497291, 8.77, 58648, 498797, 10.69, 58562, 497527, 12.61, 61177, 545387, 13.89, 61174, 545354, 15.22, 58554, 497437, 17.41, 61307, 547471, 18.29, 61307, 547469, 19.22, 61290, 547207, 20.04, 61290, 547207, 20.91
h_105, 65536, 652583, 0.00, 65181, 650588, 0.07, 61067, 579859, 0.62, 44909, 306105, 4.60, 44909, 306105, 8.40, 44953, 306773, 11.46, 44914, 306222, 14.46, 60936, 577420, 15.91, 60939, 577460, 17.09, 44910, 306164, 19.46, 61067, 579859, 20.08, 61067, 579859, 20.72, 61067, 579803, 21.36, 61067, 579803, 22.07
h_106, 65530, 654158, 0.00, 65171, 652179, 0.07, 60032, 572310, 0.73, 43613, 295229, 5.31, 43613, 295229, 9.72, 43654, 295829, 13.28, 43620, 295338, 16.63, 59964, 570868, 17.88, 59964, 570868, 19.15, 43620, 295338, 22.15, 60032, 572310, 22.86, 60032, 572310, 23.61, 60028, 572224, 24.44, 60028, 572224, 25.31
h_107, 32763, 699385, 0.00, 32333, 695314, 0.05, 32276, 690365, 0.69, 32259, 689482, 10.01, 32266, 689937, 11.87, 32271, 690130, 12.90, 32266, 689941, 13.85, 32271, 690176, 14.82, 32270, 690130, 15.78, 32261, 689851, 17.95, 32276, 690361, 19.00, 32274, 689999, 22.72, 32276, 690365, 23.36, 32276, 690365, 24.38
h_108, 65536, 688044, 0.00, 35017, 207388, 0.89, 34997, 207314, 1.48, 35017, 207388, 2.35, 34983, 207254, 3.06, 35017, 207388, 3.69, 35017, 207388, 4.32, 35017, 207388, 4.94, 35017, 207388, 5.58, 35003, 207328, 6.24, 35017, 207388, 6.91, 35017, 207388, 7.62, 35017, 207388, 8.25, 35017, 207388, 8.86
h_109, 8192, 839576, 0.00, 8192, 839576, 0.02, 8192, 839248, 0.33, 8192, 839200, 56.86, 8192, 839248, 57.55, 8192, 839248, 57.90, 8192, 839248, 58.27, 8192, 839248, 58.73, 8192, 839248, 59.20, 8192, 839248, 60.64, 8192, 839248, 61.14, 8192, 839200, 69.56, 8192, 839248, 69.92, 8192, 839248, 93.99
h_110, 32768, 826394, 0.00, 32680, 825409, 0.05, 32667, 819212, 0.80, 32650, 818155, 37.85, 32660, 818945, 40.68, 32666, 819158, 41.79, 32660, 818962, 42.95, 32660, 818962, 44.19, 32660, 818944, 45.64, 32657, 818855, 48.63, 32667, 819197, 49.90, 32665, 818650, 58.56, 32667, 819210, 59.59, 32667, 819212, 65.66
h_111, 77360, 828161, 0.00, 925, 2389, 0.14, 26, 54, 0.14, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.15, 26, 54, 0.16
h_112, 8192, 944523, 0.00, 8192, 944523, 0.02, 8192, 940889, 0.59, 8191, 940554, 210.45, 8191, 940694, 211.69, 8192, 940889, 212.27, 8191, 940694, 213.12, 8191, 940694, 214.31, 8191, 940694, 215.50, 8191, 940694, 218.57, 8192, 940889, 219.27, 8192, 940748, 301.04, 8192, 940889, 301.63, 8192, 940889, 378.21
h_113, 192409, 854377, 0.00, 3, 6, 0.77, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78, 0, 0, 0.78
h_114, 187341, 865700, 0.00, 173693, 844287, 0.21, 43852, 160915, 0.66, 43852, 160915, 5.64, 43852, 160915, 6.45, 43852, 160915, 6.92, 43852, 160915, 7.39, 43852, 160915, 7.91, 43852, 160915, 8.47, 43852, 160915, 11.43, 43852, 160915, 12.02, 43852, 160915, 13.80, 43852, 160915, 14.28, 43852, 160915, 15.07
h_115, 262111, 1234877, 0.00, 131231, 576758, 0.38, 7838, 24254, 1.05, 5972, 13480, 2.61, 5991, 13557, 3.72, 6055, 13822, 4.52, 6036, 13770, 5.33, 7755, 23860, 6.15, 7755, 23860, 6.97, 5990, 13561, 7.76, 7838, 24250, 8.44, 7803, 24106, 9.24, 7805, 24116, 9.91, 7786, 24043, 10.66
h_116, 299580, 1363755, 0.00, 274030, 1322966, 0.45, 75285, 275881, 1.38, 75285, 275881, 12.35, 75285, 275881, 13.71, 75285, 275881, 14.56, 75285, 275881, 15.48, 75285, 275881, 16.47, 75285, 275881, 17.52, 75285, 275881, 23.72, 75285, 275881, 24.84, 75285, 275881, 28.69, 75285, 275881, 29.61, 75285, 275881, 31.17
h_117, 325729, 1469679, 0.00, 53155, 780225, 0.86, 33362, 583613, 1.63, 32742, 572102, 310.79, 32843, 578636, 313.21, 32845, 578683, 315.32, 32850, 578704, 317.63, 33326, 583101, 318.57, 33222, 582708, 402.60, 32744, 578321, 474.89, 33339, 583489, 475.82, 33247, 576990, 558.17, 33362, 583613, 558.90, 33332, 583509, 710.84
h_118, 81306, 1768135, 0.00, 51620, 1242460, 0.23, 11505, 167566, 3.99, 6661, 66997, 782.79, 7016, 75566, 795.20, 7888, 91737, 803.64, 7501, 83232, 811.98, 9974, 122844, 820.51, 10548, 140368, 848.94, 7993, 90999, 961.41, 11287, 163530, 964.30, 11257, 156592, 1064.04, 11348, 165287, 1066.84, 11399, 164030, 1071.25
h_119, 342573, 1619304, 0.00, 323730, 1590029, 0.52, 71796, 262729, 1.59, 71796, 262729, 11.82, 71796, 262729, 13.62, 71796, 262729, 14.85, 71796, 262729, 16.11, 71796, 262729, 17.30, 71796, 262729, 18.55, 71796, 262729, 25.01, 71796, 262729, 26.47, 71796, 262729, 30.58, 71796, 262729, 31.74, 71796, 262729, 33.70
h_120, 32768, 2049515, 0.00, 32174, 2039595, 0.09, 32165, 2037874, 1.88, 32165, 2037824, 12.61, 32165, 2037874, 15.26, 32165, 2037874, 16.91, 32165, 2037874, 18.53, 32165, 2037874, 20.29, 32165, 2037874, 22.14, 32165, 2037874, 25.82, 32165, 2037874, 28.01, 32165, 2037824, 32.86, 32165, 2037874, 34.51, 32165, 2037874, 36.65
h_121, 16384, 2076651, 0.00, 16384, 2076651, 0.07, 16384, 2074086, 1.55, 16384, 2073945, 15.37, 16384, 2074086, 17.73, 16384, 2074086, 19.22, 16384, 2074086, 20.77, 16384, 2074086, 22.66, 16384, 2074086, 24.56, 16384, 2074086, 28.81, 16384, 2074086, 30.53, 16384, 2073945, 37.69, 16384, 2074086, 39.13, 16384, 2074086, 40.97
h_122, 2048, 2097152, 0.00, 2048, 2097152, 0.06, 2048, 2097152, 3.62, 2048, 2097152, 138.21, 2048, 2097152, 146.49, 2048, 2097152, 149.94, 2048, 2097152, 153.37, 2048, 2097152, 157.32, 2048, 2097152, 161.29, 2048, 2097152, 186.80, 2048, 2097152, 194.04, 2048, 2097152, 198.66, 2048, 2097152, 201.90, 2048, 2097152, 305.33
h_123, 4096, 2097152, 0.00, 4096, 2097152, 0.06, 4096, 2097152, 3.69, 4096, 2097152, 121.82, 4096, 2097152, 128.18, 4096, 2097152, 131.73, 4096, 2097152, 135.24, 4096, 2097152, 138.93, 4096, 2097152, 142.65, 4096, 2097152, 156.17, 4096, 2097152, 161.99, 4096, 2097152, 167.45, 4096, 2097152, 170.90, 4096, 2097152, 274.50
h_124, 8192, 2097152, 0.00, 8192, 2097152, 0.06, 8192, 2097152, 2.61, 8192, 2097152, 16.26, 8192, 2097152, 20.70, 8192, 2097152, 23.45, 8192, 2097152, 26.21, 8192, 2097152, 28.99, 8192, 2097152, 31.78, 8192, 2097152, 40.07, 8192, 2097152, 44.50, 8192, 2097152, 49.76, 8192, 2097152, 52.31, 8192, 2097152, 55.89
h_125, 16384, 2097152, 0.00, 16384, 2097152, 0.07, 16384, 2097152, 2.07, 16384, 2097152, 19.04, 16384, 2097152, 22.50, 16384, 2097152, 24.69, 16384, 2097152, 26.84, 16384, 2097152, 29.08, 16384, 2097152, 31.42, 16384, 2097152, 41.51, 16384, 2097152, 44.75, 16384, 2097152, 51.35, 16384, 2097152, 53.77, 16384, 2097152, 57.44
h_126, 65536, 2048311, 0.00, 65513, 2047962, 0.11, 65502, 2025125, 1.66, 65495, 2023390, 42.36, 65495, 2024784, 48.48, 65501, 2025087, 50.84, 65497, 2024841, 53.81, 65496, 2024825, 56.68, 65500, 2025019, 59.37, 65499, 2024981, 64.20, 65500, 2025071, 66.86, 65502, 2023730, 82.22, 65502, 2025125, 83.86, 65502, 2025125, 93.73
h_127, 32768, 2128971, 0.00, 32764, 2128921, 0.08, 32762, 2127714, 1.30, 32762, 2127644, 52.36, 32762, 2127714, 54.45, 32762, 2127714, 55.75, 32762, 2127714, 57.03, 32762, 2127714, 58.48, 32762, 2127714, 59.98, 32762, 2127714, 63.33, 32762, 2127714, 64.95, 32762, 2127644, 75.63, 32762, 2127714, 76.88, 32762, 2127714, 95.98
h_128, 32768, 2130600, 0.00, 32764, 2130565, 0.08, 32764, 2129479, 1.19, 32764, 2129414, 12.42, 32764, 2129479, 14.42, 32764, 2129479, 15.62, 32764, 2129479, 16.83, 32764, 2129479, 18.20, 32764, 2129479, 19.61, 32764, 2129479, 22.74, 32764, 2129479, 24.26, 32764, 2129414, 30.14, 32764, 2129479, 31.29, 32764, 2129479, 32.93
h_129, 32768, 2148521, 0.00, 32768, 2148521, 0.10, 32768, 2148521, 2.25, 32768, 2148521, 39.33, 32768, 2148521, 42.42, 32768, 2148521, 44.33, 32768, 2148521, 46.30, 32768, 2148521, 48.29, 32768, 2148521, 50.15, 32768, 2148521, 72.63, 32768, 2148521, 75.82, 32768, 2148521, 90.17, 32768, 2148521, 92.53, 32768, 2148521, 95.90
h_130, 16384, 2192284, 0.00, 16384, 2192284, 0.06, 16384, 2172703, 1.97, 16384, 2172032, 44.04, 16384, 2172693, 49.45, 16384, 2172703, 51.43, 16384, 2172703, 53.61, 16384, 2172703, 56.08, 16384, 2172703, 58.60, 16384, 2172703, 63.33, 16384, 2172698, 66.34, 16384, 2172036, 92.39, 16384, 2172699, 95.00, 16384, 2172701, 105.93
