id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
e_002, 1024, 3322, 0.00, 219, 1080, 0.00, 214, 1045, 0.00, 202, 955, 7.56, 214, 1045, 7.56, 214, 1045, 7.56, 214, 1045, 7.56, 214, 1045, 7.57, 214, 1045, 8.22, 214, 1045, 8.22, 202, 955, 8.29, 214, 1045, 8.29, 203, 1031, 13.18
e_003, 1024, 6055, 0.00, 919, 5594, 0.00, 402, 2266, 0.00, 199, 588, 0.01, 199, 588, 0.02, 199, 588, 0.03, 402, 2266, 0.03, 402, 2266, 0.03, 199, 588, 0.04, 402, 2266, 0.05, 402, 2266, 0.05, 402, 2266, 0.05, 402, 2266, 0.06
e_004, 961, 5081, 0.00, 95, 524, 0.00, 7, 27, 0.00, 4, 8, 0.00, 4, 8, 0.00, 7, 27, 0.00, 7, 27, 0.00, 7, 27, 0.00, 4, 8, 0.00, 7, 27, 0.00, 7, 27, 0.00, 7, 26, 0.00, 7, 26, 0.00
e_005, 1024, 5736, 0.00, 875, 5136, 0.00, 313, 1634, 0.00, 145, 444, 0.01, 145, 444, 0.01, 159, 477, 0.02, 313, 1634, 0.02, 313, 1634, 0.03, 159, 477, 0.03, 313, 1634, 0.03, 313, 1634, 0.03, 313, 1632, 0.04, 313, 1632, 0.04
e_007, 912, 4198, 0.00, 137, 570, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00
e_008, 2047, 15020, 0.00, 1908, 14272, 0.00, 405, 2528, 0.01, 170, 398, 0.02, 170, 398, 0.04, 170, 398, 0.05, 405, 2528, 0.06, 405, 2528, 0.07, 170, 398, 0.08, 405, 2528, 0.09, 405, 2528, 0.10, 405, 2528, 0.11, 405, 2528, 0.12
e_010, 1016, 7005, 0.00, 798, 6136, 0.00, 655, 4493, 0.01, 566, 3230, 0.28, 634, 4091, 0.31, 640, 4211, 0.33, 637, 4166, 0.35, 582, 3753, 0.38, 569, 3604, 0.42, 655, 4478, 0.43, 596, 3688, 0.46, 655, 4479, 0.47, 645, 4389, 0.62
e_011, 4086, 15076, 0.00, 2219, 7792, 0.00, 181, 448, 0.01, 174, 410, 0.01, 174, 410, 0.02, 174, 410, 0.02, 181, 448, 0.03, 181, 448, 0.03, 174, 410, 0.04, 181, 448, 0.04, 181, 448, 0.04, 181, 448, 0.05, 181, 448, 0.05
e_012, 4092, 15066, 0.00, 2357, 8332, 0.00, 239, 587, 0.01, 232, 535, 0.01, 232, 535, 0.02, 232, 535, 0.03, 239, 587, 0.03, 239, 587, 0.04, 232, 535, 0.04, 239, 587, 0.05, 239, 587, 0.05, 239, 587, 0.05, 239, 587, 0.06
e_013, 1924, 7038, 0.00, 519, 2636, 0.00, 138, 504, 0.00, 102, 268, 0.01, 102, 268, 0.02, 110, 313, 0.02, 118, 383, 0.02, 118, 383, 0.03, 110, 313, 0.03, 138, 504, 0.04, 138, 504, 0.04, 131, 467, 0.04, 131, 467, 0.04
e_014, 1951, 7847, 0.00, 670, 3275, 0.00, 141, 628, 0.01, 100, 356, 0.01, 111, 438, 0.02, 112, 464, 0.03, 133, 556, 0.03, 124, 481, 0.03, 100, 362, 0.04, 141, 628, 0.04, 141, 624, 0.05, 141, 625, 0.05, 141, 625, 0.06
e_015, 1979, 9390, 0.00, 909, 4984, 0.00, 139, 622, 0.00, 46, 98, 0.01, 46, 98, 0.01, 80, 205, 0.02, 131, 589, 0.02, 131, 589, 0.03, 80, 205, 0.03, 139, 622, 0.03, 139, 622, 0.03, 122, 572, 0.04, 122, 572, 0.04
e_016, 1939, 10655, 0.00, 285, 1016, 0.00, 14, 38, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 14, 38, 0.00, 14, 38, 0.00, 12, 24, 0.00, 14, 38, 0.00, 14, 38, 0.00, 14, 38, 0.00, 14, 38, 0.00
e_018, 1923, 5964, 0.00, 707, 2734, 0.00, 150, 502, 0.00, 96, 212, 0.01, 96, 212, 0.01, 96, 212, 0.01, 150, 502, 0.01, 150, 502, 0.02, 96, 212, 0.02, 150, 502, 0.02, 150, 502, 0.03, 150, 502, 0.03, 150, 502, 0.03
e_019, 2034, 11718, 0.00, 1669, 10045, 0.00, 349, 1630, 0.01, 204, 538, 0.02, 204, 538, 0.03, 208, 563, 0.03, 345, 1568, 0.04, 345, 1568, 0.05, 204, 538, 0.06, 349, 1630, 0.06, 349, 1630, 0.07, 346, 1612, 0.07, 346, 1612, 0.08
e_020, 1906, 7039, 0.00, 593, 2888, 0.00, 130, 476, 0.00, 89, 235, 0.01, 89, 235, 0.01, 102, 281, 0.01, 112, 362, 0.02, 112, 362, 0.02, 102, 281, 0.02, 130, 476, 0.03, 130, 471, 0.03, 110, 397, 0.03, 97, 301, 0.04
e_021, 1872, 6147, 0.00, 488, 2193, 0.00, 80, 265, 0.00, 60, 138, 0.00, 60, 138, 0.01, 66, 169, 0.01, 74, 232, 0.01, 75, 238, 0.01, 63, 153, 0.01, 80, 265, 0.01, 80, 265, 0.02, 80, 263, 0.02, 80, 263, 0.02
e_022, 830, 1884, 0.00, 110, 314, 0.00, 20, 51, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 20, 51, 0.00, 20, 51, 0.00, 20, 50, 0.00, 20, 50, 0.00
e_023, 1600, 5400, 0.00, 143, 430, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00
e_024, 1920, 7546, 0.00, 678, 3435, 0.00, 102, 430, 0.00, 38, 102, 0.01, 38, 102, 0.01, 71, 185, 0.01, 100, 410, 0.01, 100, 410, 0.01, 38, 102, 0.02, 102, 430, 0.02, 102, 430, 0.02, 90, 400, 0.02, 90, 400, 0.02
e_026, 723, 1365, 0.00, 81, 214, 0.00, 6, 20, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 6, 20, 0.00, 6, 20, 0.00, 0, 0, 0.00, 6, 20, 0.00, 6, 20, 0.00, 6, 20, 0.00, 6, 20, 0.00
e_028, 1930, 7372, 0.00, 827, 4142, 0.00, 218, 814, 0.01, 178, 622, 0.01, 178, 622, 0.02, 187, 650, 0.02, 198, 714, 0.03, 198, 714, 0.03, 184, 644, 0.04, 218, 814, 0.04, 218, 814, 0.05, 215, 802, 0.05, 215, 802, 0.06
e_029, 1938, 11302, 0.00, 387, 1355, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00, 16, 32, 0.00
e_030, 2025, 11894, 0.00, 1574, 9448, 0.00, 117, 609, 0.00, 55, 129, 0.01, 55, 129, 0.01, 55, 129, 0.02, 115, 587, 0.02, 115, 587, 0.03, 55, 129, 0.03, 117, 609, 0.03, 117, 609, 0.04, 117, 609, 0.04, 117, 609, 0.04
e_031, 4053, 26071, 0.00, 2849, 18124, 0.00, 426, 1771, 0.01, 176, 404, 0.03, 176, 404, 0.05, 224, 544, 0.07, 424, 1755, 0.08, 424, 1755, 0.10, 222, 521, 0.11, 426, 1771, 0.12, 426, 1771, 0.14, 421, 1756, 0.15, 421, 1756, 0.16
e_032, 2010, 10642, 0.00, 1259, 7103, 0.00, 161, 734, 0.00, 73, 176, 0.01, 73, 176, 0.01, 73, 176, 0.02, 161, 734, 0.02, 161, 734, 0.03, 73, 176, 0.03, 161, 734, 0.03, 161, 734, 0.04, 161, 734, 0.04, 161, 734, 0.04
e_033, 850, 2010, 0.00, 153, 442, 0.00, 29, 69, 0.00, 28, 62, 0.00, 28, 62, 0.00, 28, 63, 0.00, 29, 69, 0.00, 29, 69, 0.00, 28, 63, 0.00, 29, 69, 0.00, 29, 69, 0.00, 29, 68, 0.00, 29, 68, 0.00
e_034, 940, 2650, 0.00, 330, 1289, 0.00, 25, 62, 0.00, 21, 42, 0.00, 21, 42, 0.00, 21, 42, 0.00, 25, 62, 0.00, 25, 62, 0.00, 21, 42, 0.00, 25, 62, 0.00, 25, 62, 0.00, 25, 62, 0.00, 25, 62, 0.00
e_035, 4095, 17074, 0.00, 3347, 13592, 0.00, 654, 1980, 0.02, 558, 1506, 0.04, 558, 1506, 0.06, 558, 1506, 0.08, 654, 1980, 0.10, 654, 1980, 0.12, 558, 1506, 0.14, 654, 1980, 0.15, 702, 2114, 0.16, 654, 1980, 0.17, 654, 1980, 0.19
e_036, 4091, 29827, 0.00, 3841, 28395, 0.00, 838, 5283, 0.02, 291, 670, 0.05, 291, 670, 0.08, 291, 670, 0.11, 811, 5138, 0.14, 811, 5138, 0.18, 291, 670, 0.20, 838, 5283, 0.22, 838, 5283, 0.23, 833, 5270, 0.26, 833, 5270, 0.28
e_037, 4094, 28675, 0.00, 3873, 27696, 0.00, 2480, 16360, 0.02, 1463, 6180, 0.10, 1463, 6180, 0.18, 1464, 6197, 0.25, 2468, 16178, 0.29, 2468, 16178, 0.32, 1463, 6184, 0.38, 2480, 16360, 0.40, 2480, 16360, 0.42, 2480, 16356, 0.45, 2480, 16356, 0.49
e_039, 928, 2570, 0.00, 363, 1241, 0.00, 30, 88, 0.00, 25, 50, 0.00, 25, 50, 0.00, 25, 50, 0.00, 30, 88, 0.00, 30, 88, 0.00, 25, 50, 0.00, 30, 88, 0.00, 30, 88, 0.00, 30, 88, 0.00, 30, 88, 0.00
e_040, 4016, 21948, 0.00, 2044, 11058, 0.00, 269, 975, 0.01, 162, 383, 0.02, 162, 383, 0.03, 162, 383, 0.03, 253, 891, 0.04, 253, 891, 0.05, 162, 383, 0.05, 269, 975, 0.06, 269, 975, 0.06, 263, 957, 0.07, 263, 957, 0.08
e_041, 4093, 27082, 0.00, 3679, 25294, 0.00, 2133, 13020, 0.03, 1257, 5184, 0.10, 1257, 5184, 0.17, 1261, 5226, 0.24, 2100, 12726, 0.28, 2100, 12726, 0.31, 1257, 5184, 0.36, 2133, 13020, 0.39, 2133, 13020, 0.41, 2133, 13013, 0.44, 2133, 13013, 0.48
e_043, 1623, 5700, 0.00, 148, 464, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00
e_044, 4044, 23319, 0.00, 2522, 14241, 0.00, 325, 1204, 0.01, 152, 336, 0.03, 152, 336, 0.05, 152, 336, 0.07, 324, 1192, 0.08, 324, 1192, 0.09, 152, 336, 0.11, 325, 1204, 0.12, 325, 1204, 0.13, 303, 1150, 0.14, 303, 1150, 0.15
e_045, 4093, 30202, 0.00, 3972, 29576, 0.00, 2816, 19785, 0.02, 1510, 6321, 0.12, 1510, 6321, 0.24, 1510, 6321, 0.36, 2816, 19785, 0.39, 2816, 19785, 0.42, 1510, 6321, 0.51, 2816, 19785, 0.55, 2816, 19785, 0.58, 2816, 19785, 0.61, 2816, 19785, 0.65
e_046, 948, 2671, 0.00, 316, 1215, 0.00, 50, 180, 0.00, 33, 66, 0.00, 33, 66, 0.00, 33, 66, 0.00, 50, 180, 0.00, 50, 180, 0.00, 33, 66, 0.00, 50, 180, 0.00, 50, 180, 0.00, 50, 180, 0.00, 50, 180, 0.00
e_047, 4092, 28612, 0.00, 3827, 27287, 0.00, 2694, 17433, 0.03, 1457, 6186, 0.15, 1457, 6186, 0.30, 1527, 6447, 0.44, 2685, 17295, 0.51, 2685, 17295, 0.58, 1512, 6351, 0.70, 2694, 17433, 0.75, 2694, 17433, 0.78, 2694, 17427, 0.82, 2694, 17427, 0.85
e_048, 3853, 12722, 0.00, 317, 786, 0.00, 317, 786, 0.00, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01, 317, 786, 0.01
e_049, 4057, 23857, 0.00, 2960, 18521, 0.00, 842, 4041, 0.02, 525, 1541, 0.06, 525, 1541, 0.09, 529, 1588, 0.12, 745, 3220, 0.15, 748, 3255, 0.18, 528, 1574, 0.20, 842, 4041, 0.22, 842, 4041, 0.23, 840, 4004, 0.25, 840, 4003, 0.27
e_050, 4096, 20102, 0.00, 2454, 9562, 0.01, 2454, 9562, 0.02, 2454, 9562, 0.04, 2454, 9562, 0.06, 2454, 9562, 0.07, 2409, 9352, 0.08, 2454, 9562, 0.09, 2446, 9536, 0.10, 2454, 9562, 0.12, 2454, 9562, 0.13, 2454, 9562, 0.14, 2446, 9536, 0.15
e_051, 3855, 12946, 0.00, 346, 940, 0.00, 346, 940, 0.00, 346, 940, 0.01, 346, 940, 0.01, 346, 940, 0.01, 346, 940, 0.01, 346, 940, 0.01, 346, 940, 0.01, 322, 870, 0.01, 346, 940, 0.01, 346, 940, 0.01, 346, 940, 0.01
e_052, 3867, 12958, 0.00, 377, 1170, 0.00, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.01, 377, 1170, 0.02
e_053, 4080, 26872, 0.00, 3677, 25004, 0.00, 518, 2962, 0.01, 213, 454, 0.04, 213, 454, 0.07, 213, 454, 0.11, 518, 2962, 0.13, 518, 2962, 0.15, 213, 454, 0.17, 518, 2962, 0.20, 518, 2962, 0.21, 518, 2962, 0.23, 518, 2962, 0.25
e_055, 3844, 12085, 0.00, 1827, 6679, 0.00, 402, 1386, 0.01, 220, 558, 0.02, 220, 558, 0.02, 220, 558, 0.03, 402, 1386, 0.04, 402, 1386, 0.04, 220, 558, 0.05, 402, 1386, 0.06, 402, 1386, 0.06, 402, 1386, 0.07, 402, 1386, 0.07
e_056, 4086, 26915, 0.00, 3721, 25095, 0.00, 540, 3327, 0.02, 237, 588, 0.05, 237, 588, 0.08, 237, 588, 0.10, 528, 3246, 0.12, 528, 3246, 0.13, 237, 588, 0.15, 540, 3327, 0.16, 540, 3327, 0.17, 535, 3314, 0.18, 535, 3314, 0.19
e_057, 3847, 12298, 0.00, 1921, 7153, 0.00, 455, 1618, 0.01, 274, 700, 0.02, 274, 700, 0.04, 274, 700, 0.05, 455, 1618, 0.06, 455, 1618, 0.07, 274, 700, 0.08, 455, 1618, 0.09, 455, 1618, 0.09, 455, 1618, 0.10, 455, 1618, 0.10
e_058, 8167, 27574, 0.00, 2858, 9112, 0.01, 265, 599, 0.01, 265, 599, 0.02, 265, 599, 0.02, 265, 599, 0.03, 265, 599, 0.04, 265, 599, 0.04, 265, 599, 0.05, 265, 599, 0.06, 265, 599, 0.07, 265, 599, 0.08, 265, 599, 0.09
e_059, 722, 1124, 0.00, 104, 282, 0.00, 9, 24, 0.00, 8, 16, 0.00, 8, 16, 0.00, 8, 16, 0.00, 9, 24, 0.00, 9, 24, 0.00, 8, 16, 0.00, 9, 24, 0.00, 9, 24, 0.00, 9, 24, 0.00, 9, 24, 0.00
e_060, 4052, 22629, 0.00, 2922, 17907, 0.00, 881, 4525, 0.02, 395, 1142, 0.07, 395, 1142, 0.12, 479, 1375, 0.15, 846, 4307, 0.16, 846, 4307, 0.18, 468, 1337, 0.20, 881, 4525, 0.22, 881, 4525, 0.23, 881, 4517, 0.24, 881, 4517, 0.26
e_061, 1724, 4320, 0.00, 273, 832, 0.00, 22, 66, 0.00, 18, 38, 0.00, 18, 38, 0.00, 18, 38, 0.00, 22, 66, 0.00, 22, 66, 0.00, 18, 38, 0.00, 22, 66, 0.00, 22, 66, 0.00, 22, 66, 0.00, 22, 66, 0.00
e_062, 763, 1272, 0.00, 132, 372, 0.00, 17, 48, 0.00, 5, 10, 0.00, 5, 10, 0.00, 5, 10, 0.00, 17, 48, 0.00, 17, 48, 0.00, 5, 10, 0.00, 17, 48, 0.00, 17, 48, 0.00, 17, 48, 0.00, 17, 48, 0.00
e_063, 4062, 23766, 0.00, 3197, 19562, 0.00, 925, 4864, 0.01, 400, 1058, 0.05, 400, 1058, 0.08, 467, 1233, 0.11, 867, 4465, 0.13, 867, 4465, 0.15, 461, 1203, 0.17, 925, 4864, 0.18, 925, 4864, 0.20, 925, 4851, 0.21, 925, 4851, 0.22
e_064, 1892, 6447, 0.00, 577, 2322, 0.00, 49, 172, 0.00, 16, 32, 0.00, 16, 32, 0.01, 16, 32, 0.01, 49, 172, 0.01, 49, 172, 0.01, 16, 32, 0.01, 49, 172, 0.01, 49, 172, 0.01, 49, 172, 0.01, 49, 172, 0.02
e_065, 8089, 48759, 0.00, 4711, 28170, 0.01, 689, 3029, 0.02, 352, 928, 0.06, 352, 928, 0.09, 424, 1119, 0.13, 670, 2829, 0.16, 670, 2829, 0.19, 423, 1110, 0.21, 689, 3029, 0.23, 689, 3029, 0.25, 677, 2964, 0.27, 689, 3020, 0.29
e_066, 8180, 29503, 0.00, 4007, 13675, 0.01, 394, 973, 0.02, 316, 711, 0.04, 316, 711, 0.06, 316, 711, 0.07, 394, 973, 0.08, 394, 973, 0.10, 316, 711, 0.11, 394, 973, 0.12, 394, 973, 0.14, 394, 973, 0.15, 394, 973, 0.16
e_068, 4067, 24043, 0.00, 3203, 20333, 0.00, 890, 4821, 0.02, 421, 1196, 0.05, 421, 1196, 0.08, 499, 1410, 0.11, 877, 4694, 0.12, 877, 4694, 0.14, 482, 1355, 0.16, 890, 4821, 0.17, 890, 4821, 0.19, 890, 4816, 0.20, 890, 4816, 0.22
e_069, 4053, 22368, 0.00, 2832, 16816, 0.00, 764, 3771, 0.02, 426, 1129, 0.07, 426, 1129, 0.11, 427, 1146, 0.15, 730, 3489, 0.17, 730, 3489, 0.20, 421, 1126, 0.22, 764, 3771, 0.24, 764, 3771, 0.26, 764, 3759, 0.28, 764, 3759, 0.30
e_070, 1817, 5184, 0.00, 513, 1624, 0.00, 33, 98, 0.00, 28, 58, 0.00, 28, 58, 0.00, 28, 58, 0.00, 33, 98, 0.00, 33, 98, 0.00, 28, 58, 0.00, 33, 98, 0.00, 33, 98, 0.00, 33, 98, 0.00, 33, 98, 0.00
e_071, 1789, 4896, 0.00, 398, 1254, 0.00, 31, 86, 0.00, 24, 48, 0.00, 24, 48, 0.00, 24, 48, 0.00, 31, 86, 0.00, 31, 86, 0.00, 24, 48, 0.01, 31, 86, 0.01, 31, 86, 0.01, 31, 86, 0.01, 31, 86, 0.01
e_072, 3968, 18054, 0.00, 2212, 11498, 0.00, 609, 2618, 0.02, 331, 862, 0.05, 331, 862, 0.07, 379, 1000, 0.10, 607, 2594, 0.11, 607, 2594, 0.12, 379, 1000, 0.14, 609, 2618, 0.15, 609, 2618, 0.17, 581, 2532, 0.18, 581, 2532, 0.20
e_073, 8132, 51796, 0.00, 6192, 41910, 0.01, 2050, 10794, 0.04, 976, 2877, 0.13, 976, 2877, 0.22, 989, 2955, 0.29, 1902, 9534, 0.36, 1902, 9534, 0.42, 968, 2865, 0.47, 2050, 10794, 0.51, 2050, 10794, 0.55, 2015, 10524, 0.60, 2015, 10523, 0.66
e_074, 802, 1525, 0.00, 248, 671, 0.00, 5, 16, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 5, 16, 0.00, 5, 16, 0.00, 4, 8, 0.00, 5, 16, 0.00, 5, 16, 0.00, 5, 16, 0.00, 5, 16, 0.00
e_075, 8189, 31504, 0.00, 5402, 19961, 0.01, 685, 1802, 0.02, 568, 1371, 0.04, 568, 1371, 0.06, 568, 1371, 0.08, 682, 1789, 0.09, 682, 1789, 0.11, 568, 1371, 0.12, 685, 1802, 0.14, 685, 1802, 0.15, 685, 1801, 0.17, 685, 1801, 0.18
e_076, 8153, 51863, 0.00, 6867, 45423, 0.01, 1604, 9140, 0.03, 599, 1542, 0.10, 599, 1542, 0.16, 708, 1824, 0.22, 1590, 9061, 0.25, 1590, 9061, 0.29, 593, 1526, 0.34, 1604, 9140, 0.36, 1604, 9140, 0.40, 1573, 9014, 0.43, 1573, 9014, 0.47
e_077, 8168, 54744, 0.00, 7402, 51303, 0.01, 1122, 6417, 0.03, 446, 1028, 0.09, 446, 1028, 0.15, 498, 1159, 0.20, 1121, 6401, 0.23, 1121, 6401, 0.26, 446, 1028, 0.29, 1122, 6417, 0.32, 1122, 6417, 0.35, 1115, 6392, 0.38, 1115, 6392, 0.41
e_078, 3960, 15992, 0.00, 2107, 9887, 0.00, 345, 1442, 0.01, 158, 356, 0.02, 158, 356, 0.03, 158, 356, 0.04, 345, 1442, 0.04, 345, 1442, 0.05, 158, 356, 0.06, 345, 1442, 0.07, 345, 1442, 0.07, 345, 1442, 0.08, 345, 1442, 0.09
e_079, 8153, 52154, 0.00, 7018, 46613, 0.01, 1407, 7385, 0.03, 658, 1569, 0.10, 658, 1569, 0.16, 659, 1578, 0.21, 1390, 7186, 0.25, 1390, 7186, 0.28, 654, 1540, 0.32, 1407, 7385, 0.36, 1407, 7385, 0.39, 1407, 7376, 0.41, 1407, 7376, 0.45
e_080, 1024, 3480, 0.00, 296, 1379, 0.00, 292, 1349, 0.00, 291, 1330, 8.55, 292, 1349, 8.55, 292, 1349, 8.55, 292, 1349, 8.55, 292, 1349, 8.55, 292, 1349, 10.52, 292, 1349, 10.52, 291, 1330, 11.73, 292, 1349, 11.73, 292, 1349, 13.41
e_081, 8142, 51030, 0.00, 6963, 45552, 0.01, 1488, 8211, 0.05, 576, 1406, 0.16, 576, 1406, 0.26, 701, 1706, 0.35, 1464, 8008, 0.41, 1464, 8008, 0.47, 695, 1689, 0.53, 1488, 8211, 0.58, 1488, 8211, 0.62, 1459, 8082, 0.69, 1459, 8082, 0.75
e_082, 8058, 43548, 0.00, 5689, 30907, 0.01, 308, 1238, 0.02, 158, 320, 0.04, 158, 320, 0.06, 158, 320, 0.08, 308, 1238, 0.09, 308, 1238, 0.11, 158, 320, 0.12, 308, 1238, 0.14, 308, 1238, 0.15, 308, 1238, 0.16, 308, 1238, 0.18
e_083, 1712, 3537, 0.00, 466, 1382, 0.00, 33, 102, 0.00, 20, 40, 0.00, 20, 40, 0.00, 20, 40, 0.00, 33, 102, 0.00, 33, 102, 0.00, 20, 40, 0.00, 33, 102, 0.00, 33, 102, 0.00, 33, 102, 0.00, 33, 102, 0.00
e_084, 503, 1024, 0.00, 116, 398, 0.00, 114, 391, 0.00, 114, 391, 3.69, 114, 391, 3.69, 114, 391, 3.69, 114, 391, 3.69, 114, 391, 3.69, 114, 391, 3.77, 114, 391, 3.77, 114, 391, 3.80, 114, 391, 3.80, 114, 391, 8.33
e_085, 8189, 69446, 0.00, 2530, 9826, 0.03, 2530, 9826, 0.04, 2530, 9826, 0.06, 2530, 9826, 0.08, 2530, 9826, 0.09, 2530, 9826, 0.10, 2530, 9826, 0.12, 2530, 9826, 0.13, 2530, 9826, 0.15, 2530, 9826, 0.16, 2530, 9826, 0.17, 2530, 9826, 0.18
e_086, 16360, 124104, 0.00, 15460, 119107, 0.01, 3438, 21983, 0.08, 1173, 2896, 0.24, 1173, 2896, 0.41, 1173, 2896, 0.63, 3435, 21897, 0.76, 3435, 21897, 0.89, 1173, 2896, 1.07, 3438, 21983, 1.18, 3438, 21983, 1.26, 3438, 21982, 1.33, 3438, 21982, 1.41
e_087, 8190, 69372, 0.00, 2335, 9396, 0.04, 2335, 9396, 0.06, 2335, 9396, 0.10, 2335, 9396, 0.12, 2335, 9396, 0.15, 2335, 9396, 0.17, 2335, 9396, 0.19, 2335, 9396, 0.21, 2335, 9396, 0.23, 2335, 9396, 0.25, 2335, 9396, 0.27, 2335, 9396, 0.29
e_088, 8189, 65903, 0.00, 8023, 65189, 0.01, 6629, 51204, 0.05, 3912, 18527, 0.30, 3912, 18527, 0.52, 3913, 18544, 0.73, 6625, 51142, 0.79, 6625, 51142, 0.86, 3913, 18544, 1.07, 6629, 51204, 1.16, 6629, 51204, 1.24, 6629, 51201, 1.34, 6629, 51201, 1.44
e_089, 8168, 55556, 0.00, 7388, 52134, 0.01, 4778, 28939, 0.09, 3278, 15082, 0.38, 3278, 15082, 0.66, 3297, 15320, 0.94, 4633, 27416, 1.08, 4634, 27426, 1.22, 3285, 15207, 1.38, 4778, 28938, 1.48, 4778, 28938, 1.57, 4766, 28790, 1.67, 4766, 28790, 1.77
e_090, 1740, 3544, 0.00, 488, 1402, 0.00, 46, 136, 0.00, 39, 80, 0.00, 39, 80, 0.00, 39, 80, 0.00, 46, 136, 0.00, 46, 136, 0.00, 39, 80, 0.00, 46, 136, 0.00, 46, 136, 0.00, 46, 136, 0.00, 46, 136, 0.00
e_091, 1726, 3364, 0.00, 406, 1137, 0.00, 14, 34, 0.00, 13, 26, 0.00, 13, 26, 0.00, 13, 26, 0.00, 14, 34, 0.00, 14, 34, 0.00, 13, 26, 0.00, 14, 34, 0.00, 14, 34, 0.00, 14, 34, 0.00, 14, 34, 0.00
e_092, 16333, 119263, 0.00, 13996, 98448, 0.01, 959, 4428, 0.07, 532, 1170, 0.15, 532, 1170, 0.23, 532, 1170, 0.32, 959, 4428, 0.37, 959, 4428, 0.42, 532, 1170, 0.48, 959, 4428, 0.53, 959, 4428, 0.59, 959, 4428, 0.66, 959, 4428, 0.74
e_093, 16333, 109487, 0.00, 14991, 102670, 0.01, 1873, 10861, 0.06, 736, 1672, 0.16, 736, 1672, 0.27, 736, 1672, 0.36, 1873, 10861, 0.41, 1873, 10861, 0.46, 736, 1672, 0.54, 1873, 10861, 0.59, 1873, 10861, 0.64, 1861, 10832, 0.70, 1861, 10832, 0.76
e_094, 8087, 41813, 0.00, 5683, 31857, 0.01, 940, 4211, 0.03, 463, 1094, 0.07, 463, 1094, 0.11, 519, 1242, 0.15, 909, 4005, 0.17, 907, 3989, 0.20, 519, 1242, 0.23, 940, 4211, 0.26, 940, 4211, 0.28, 902, 4046, 0.30, 902, 4046, 0.33
e_095, 8174, 59029, 0.00, 7664, 56758, 0.01, 5223, 34185, 0.08, 3668, 17497, 0.40, 3668, 17497, 0.68, 3700, 17807, 0.89, 5132, 33005, 1.03, 5132, 33005, 1.16, 3685, 17628, 1.31, 5223, 34185, 1.39, 5223, 34185, 1.47, 5217, 34105, 1.56, 5217, 34105, 1.70
e_096, 16290, 113251, 0.00, 12184, 80761, 0.02, 1476, 7214, 0.07, 587, 1384, 0.16, 587, 1384, 0.24, 758, 1807, 0.31, 1425, 6808, 0.37, 1425, 6808, 0.42, 758, 1807, 0.48, 1476, 7214, 0.52, 1476, 7214, 0.56, 1444, 7104, 0.61, 1444, 7104, 0.67
e_097, 16314, 103725, 0.00, 13933, 92026, 0.01, 2908, 16011, 0.07, 1253, 3184, 0.25, 1253, 3184, 0.39, 1443, 3686, 0.51, 2870, 15671, 0.59, 2869, 15661, 0.68, 1439, 3671, 0.77, 2908, 16011, 0.84, 2908, 16011, 0.94, 2880, 15830, 1.07, 2880, 15830, 1.20
